tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2021-05-31,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10777,10777,0,8391,8280,66,401,258,0,143,3922,3350,54,0,0,0,0,0,0,0,0,0,0,23,0,0,
2021-05-31,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3106,2624,482,3090,2788,192,80,50,0,30,3463,2717,12,0,0,0,0,0,0,0,0,0,0,202,0,0,
2021-05-31,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,34821,34193,628,5408,5250,0,31,0,0,31,10090,8545,52,0,0,0,100,100,0,0,0,0,0,51,37,0,
2021-05-31,32,Provinsi Jawa Barat,3205,KAB. GARUT,19691,19691,0,8874,8865,0,0,0,0,0,9687,7068,214,0,0,0,0,0,0,0,0,0,0,149,12,1,
2021-05-31,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3043,3043,0,1987,1966,0,16,6,0,10,2078,1803,66,0,0,0,0,0,0,0,0,0,0,3,14,2,
2021-05-31,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,3644,3296,108,0,0,0,0,0,0,0,0,0,0,24,12,2,
2021-05-31,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3566,3519,12,47,37,0,10,4944,4191,15,0,0,0,3,3,0,0,0,0,0,23,7,0,
2021-05-31,32,Provinsi Jawa Barat,3209,KAB. CIREBON,10049,10049,0,631,529,0,26,0,0,26,7144,6344,172,0,0,0,0,0,0,0,0,0,0,24,33,0,
2021-05-31,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,7533,7337,196,1639,1616,0,80,0,0,80,2946,2640,54,0,0,0,0,0,0,0,0,0,0,14,13,1,
2021-05-31,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4134,4134,0,1872,1850,0,43,0,0,43,2062,1879,37,7,7,0,0,0,0,0,0,0,0,0,0,0,
2021-05-31,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,21092,21092,0,6316,6236,0,95,0,0,95,6091,5405,152,0,0,0,0,0,0,0,0,0,0,36,50,4,
2021-05-31,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6261,6188,11,37,37,0,0,3687,3155,71,0,0,0,0,0,0,0,0,0,0,24,37,0,
2021-05-31,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4685,4191,494,2314,2219,0,26,1,0,25,3395,3141,90,0,0,0,0,0,0,0,0,0,0,6,15,0,
2021-05-31,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,24463,24463,0,8270,8171,0,87,0,0,87,15930,14934,419,29,29,0,3,3,0,0,0,0,0,27,66,1,
2021-05-31,32,Provinsi Jawa Barat,3216,KAB. BEKASI,27175,27175,0,17835,17482,0,810,729,0,81,13444,13242,44,39,39,0,55,55,0,0,0,0,0,13,23,0,
2021-05-31,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2486,2486,0,1258,1178,0,52,5,0,47,4218,4050,63,0,0,0,0,0,0,0,0,0,0,6,7,0,
2021-05-31,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2010,2010,0,804,786,0,10,4,0,6,1432,1226,17,0,0,0,0,0,0,0,0,0,0,6,5,1,
2021-05-31,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10455,10455,0,5517,5314,0,108,11,0,97,6956,6773,156,0,0,0,0,0,0,0,0,0,0,0,10,1,
2021-05-31,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,11857,11857,0,10753,10583,167,27,2,0,25,3399,3084,52,0,0,0,0,0,0,0,0,0,0,3,46,0,
2021-05-31,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,26443,26443,0,21126,19829,1073,174,150,0,24,15261,13876,94,0,0,0,0,0,0,0,0,0,0,46,105,0,
2021-05-31,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,7158,621,2723,2636,57,2,1,0,1,3513,3064,34,0,0,0,0,0,0,0,0,0,0,5,36,0,
2021-05-31,32,Provinsi Jawa Barat,3275,KOTA BEKASI,43995,43995,0,19025,18715,0,1651,1454,5,192,20623,19897,223,890,890,0,67,67,0,14,14,0,0,15,21,0,
2021-05-31,32,Provinsi Jawa Barat,3276,KOTA DEPOK,53416,52986,430,21127,20802,80,32,0,25,7,38702,36084,616,0,0,0,0,0,0,0,0,0,0,125,117,2,
2021-05-31,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14058,14058,0,2988,2958,0,16,0,0,16,4176,3761,89,0,0,0,0,0,0,0,0,0,0,62,8,0,
2021-05-31,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,5480,4960,94,0,0,0,0,0,0,0,0,0,0,22,2,3,
2021-05-31,32,Provinsi Jawa Barat,3279,KOTA BANJAR,2984,2984,0,883,860,0,28,16,0,12,1322,1137,31,0,0,0,2,2,0,0,0,0,0,3,2,0,
2021-06-01,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,104109,90996,1100,0,0,0,0,0,0,0,0,0,0,282,1335,9,
2021-06-01,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8356,7272,382,533,118,17,398,12591,10704,79,0,0,0,3,0,3,0,0,0,0,78,114,0,
2021-06-01,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10777,10777,0,8391,8280,66,401,258,0,143,3922,3350,54,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-06-01,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3106,2624,482,3090,2788,192,80,50,0,30,3479,2717,12,0,0,0,0,0,0,0,0,0,0,16,0,0,
2021-06-01,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,34821,34193,628,5408,5250,0,31,0,0,31,10236,8545,52,0,0,0,0,0,0,0,0,0,0,146,0,0,
2021-06-01,32,Provinsi Jawa Barat,3205,KAB. GARUT,19773,19713,60,8976,8967,0,0,0,0,0,9687,7080,214,82,22,60,102,102,0,0,0,0,0,0,12,0,
2021-06-01,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3043,3043,0,1987,1966,0,16,6,0,10,2078,1834,66,0,0,0,0,0,0,0,0,0,0,0,31,0,
2021-06-01,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,3644,3325,108,0,0,0,0,0,0,0,0,0,0,0,29,0,
2021-06-01,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3571,3524,12,51,41,0,10,4969,4219,15,0,0,0,5,5,0,4,4,0,0,25,28,0,
2021-06-01,32,Provinsi Jawa Barat,3209,KAB. CIREBON,10049,10049,0,631,529,0,26,0,0,26,7198,6368,172,0,0,0,0,0,0,0,0,0,0,54,24,0,
2021-06-01,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,7533,7337,196,1639,1616,0,80,0,0,80,2968,2649,54,0,0,0,0,0,0,0,0,0,0,22,9,0,
2021-06-01,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4134,4134,0,1881,1859,0,43,0,0,43,2062,1879,37,0,0,0,9,9,0,0,0,0,0,0,0,0,
2021-06-01,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,21092,21092,0,6316,6236,0,95,0,0,95,6120,5432,152,0,0,0,0,0,0,0,0,0,0,29,27,0,
2021-06-01,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6261,6188,11,37,37,0,0,3687,3219,71,0,0,0,0,0,0,0,0,0,0,0,64,0,
2021-06-01,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4685,4191,494,2394,2299,0,26,1,0,25,3415,3151,90,0,0,0,80,80,0,0,0,0,0,20,10,0,
2021-06-01,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,24536,24536,0,8276,8177,0,87,0,0,87,15988,15004,419,73,73,0,6,6,0,0,0,0,0,58,70,0,
2021-06-01,32,Provinsi Jawa Barat,3216,KAB. BEKASI,27209,27209,0,17878,17525,0,813,732,0,81,13450,13248,44,34,34,0,43,43,0,3,3,0,0,6,6,0,
2021-06-01,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2486,2486,0,1258,1178,0,52,5,0,47,4227,4050,63,0,0,0,0,0,0,0,0,0,0,9,0,0,
2021-06-01,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2010,2010,0,804,786,0,10,4,0,6,1490,1263,17,0,0,0,0,0,0,0,0,0,0,58,37,0,
2021-06-01,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10455,10455,0,5517,5314,0,108,11,0,97,6957,6774,156,0,0,0,0,0,0,0,0,0,0,1,1,0,
2021-06-01,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,11857,11857,0,10753,10583,167,27,2,0,25,3399,3102,52,0,0,0,0,0,0,0,0,0,0,0,18,0,
2021-06-01,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,26443,26443,0,21126,19829,1073,174,150,0,24,15326,13947,94,0,0,0,0,0,0,0,0,0,0,65,71,0,
2021-06-01,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,7158,621,2723,2636,57,2,1,0,1,3519,3078,34,0,0,0,0,0,0,0,0,0,0,6,14,0,
2021-06-01,32,Provinsi Jawa Barat,3275,KOTA BEKASI,43995,43995,0,19025,18715,0,1651,1454,5,192,20623,19913,223,0,0,0,0,0,0,0,0,0,0,0,16,0,
2021-06-01,32,Provinsi Jawa Barat,3276,KOTA DEPOK,53416,52986,430,21127,20802,80,32,0,25,7,38709,36168,617,0,0,0,0,0,0,0,0,0,0,7,84,1,
2021-06-01,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14058,14058,0,2988,2958,0,16,0,0,16,4176,3782,89,0,0,0,0,0,0,0,0,0,0,0,21,0,
2021-06-01,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,5490,4969,94,0,0,0,0,0,0,0,0,0,0,10,9,0,
2021-06-01,32,Provinsi Jawa Barat,3279,KOTA BANJAR,2984,2984,0,883,860,0,28,16,0,12,1322,1148,31,0,0,0,0,0,0,0,0,0,0,0,11,0,
2021-06-02,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,104385,92770,1109,0,0,0,0,0,0,0,0,0,0,276,1774,9,
2021-06-02,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8362,7272,388,533,118,17,398,12670,10908,79,0,0,0,6,0,6,0,0,0,0,79,204,0,
2021-06-02,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10950,10950,0,8436,8318,73,412,266,0,146,3932,3350,54,173,173,0,45,38,7,11,8,0,3,10,0,0,
2021-06-02,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3106,2624,482,3090,2788,192,80,50,0,30,3479,2728,12,0,0,0,0,0,0,0,0,0,0,0,11,0,
2021-06-02,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,34821,34193,628,5408,5250,0,31,0,0,31,10300,8574,52,0,0,0,0,0,0,0,0,0,0,64,29,0,
2021-06-02,32,Provinsi Jawa Barat,3205,KAB. GARUT,19773,19713,60,8976,8967,0,0,0,0,0,9792,7112,216,0,0,0,0,0,0,0,0,0,0,105,32,2,
2021-06-02,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3056,3055,1,1987,1966,0,16,6,0,10,2082,1885,66,13,12,1,0,0,0,0,0,0,0,4,51,0,
2021-06-02,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,3647,3334,108,0,0,0,0,0,0,0,0,0,0,3,9,0,
2021-06-02,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3571,3524,12,51,41,0,10,4994,4316,15,0,0,0,0,0,0,0,0,0,0,25,97,0,
2021-06-02,32,Provinsi Jawa Barat,3209,KAB. CIREBON,10049,10049,0,631,529,0,26,0,0,26,7260,6444,172,0,0,0,0,0,0,0,0,0,0,62,76,0,
2021-06-02,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,7533,7337,196,1639,1616,0,80,0,0,80,2984,2670,54,0,0,0,0,0,0,0,0,0,0,16,21,0,
2021-06-02,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4134,4134,0,1882,1860,0,44,0,0,44,2062,1922,37,0,0,0,1,1,0,1,0,0,1,0,43,0,
2021-06-02,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,21092,21092,0,6316,6236,0,95,0,0,95,6149,5478,152,0,0,0,0,0,0,0,0,0,0,29,46,0,
2021-06-02,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6297,6217,18,37,37,0,0,3694,3246,72,0,0,0,36,29,7,0,0,0,0,7,27,1,
2021-06-02,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4685,4191,494,2394,2299,0,26,1,0,25,3429,3171,92,0,0,0,0,0,0,0,0,0,0,14,20,2,
2021-06-02,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,24582,24582,0,8280,8181,0,87,0,0,87,16005,15059,422,46,46,0,4,4,0,0,0,0,0,17,55,3,
2021-06-02,32,Provinsi Jawa Barat,3216,KAB. BEKASI,27253,27253,0,17966,17613,0,813,732,0,81,13473,13266,44,44,44,0,88,88,0,0,0,0,0,23,18,0,
2021-06-02,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2486,2486,0,1258,1178,0,52,5,0,47,4232,4050,63,0,0,0,0,0,0,0,0,0,0,5,0,0,
2021-06-02,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2010,2010,0,804,786,0,10,4,0,6,1499,1266,17,0,0,0,0,0,0,0,0,0,0,9,3,0,
2021-06-02,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10455,10455,0,5517,5314,0,108,11,0,97,6959,6775,156,0,0,0,0,0,0,0,0,0,0,2,1,0,
2021-06-02,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,12458,12458,0,10753,10583,167,27,2,0,25,3401,3139,52,601,601,0,0,0,0,0,0,0,0,2,37,0,
2021-06-02,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,26443,26443,0,21126,19829,1073,174,150,0,24,15369,14043,94,0,0,0,0,0,0,0,0,0,0,43,96,0,
2021-06-02,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,7158,621,2723,2636,57,2,1,0,1,3528,3097,35,0,0,0,0,0,0,0,0,0,0,9,19,1,
2021-06-02,32,Provinsi Jawa Barat,3275,KOTA BEKASI,44406,44406,0,19069,18759,0,1659,1462,5,192,20638,19958,223,411,411,0,44,44,0,8,8,0,0,15,45,0,
2021-06-02,32,Provinsi Jawa Barat,3276,KOTA DEPOK,53704,53274,430,21195,20860,90,32,0,25,7,38798,36254,620,288,288,0,68,58,10,0,0,0,0,89,86,3,
2021-06-02,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14101,14101,0,2995,2965,0,16,0,0,16,4176,3812,89,43,43,0,7,7,0,0,0,0,0,0,30,0,
2021-06-02,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,12704,12414,290,2647,2606,19,155,99,4,52,5504,5013,94,11262,11175,87,1153,1153,0,66,24,0,42,14,44,0,
2021-06-02,32,Provinsi Jawa Barat,3279,KOTA BANJAR,2984,2984,0,884,861,0,28,16,0,12,1330,1151,32,0,0,0,1,1,0,0,0,0,0,8,3,1,
2021-06-03,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,104723,96418,1116,0,0,0,0,0,0,0,0,0,0,338,3648,7,
2021-06-03,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8363,7272,389,533,118,17,398,12738,11546,79,0,0,0,1,0,1,0,0,0,0,68,638,0,
2021-06-03,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10950,10950,0,8436,8318,73,412,266,0,146,3932,3350,54,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-06-03,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3106,2624,482,3090,2788,192,80,50,0,30,3512,2912,12,0,0,0,0,0,0,0,0,0,0,33,184,0,
2021-06-03,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,34821,34193,628,5408,5250,0,31,0,0,31,10465,9101,52,0,0,0,0,0,0,0,0,0,0,165,527,0,
2021-06-03,32,Provinsi Jawa Barat,3205,KAB. GARUT,19773,19713,60,8976,8967,0,0,0,0,0,9859,7176,218,0,0,0,0,0,0,0,0,0,0,67,64,2,
2021-06-03,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3121,3118,3,1990,1969,0,16,6,0,10,2088,1963,66,65,63,2,3,3,0,0,0,0,0,6,78,0,
2021-06-03,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,3651,3370,110,0,0,0,0,0,0,0,0,0,0,4,36,2,
2021-06-03,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3571,3524,12,51,41,0,10,5023,4613,15,0,0,0,0,0,0,0,0,0,0,29,297,0,
2021-06-03,32,Provinsi Jawa Barat,3209,KAB. CIREBON,10049,10049,0,631,529,0,26,0,0,26,7362,6589,175,0,0,0,0,0,0,0,0,0,0,102,145,3,
2021-06-03,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,7533,7337,196,1639,1616,0,80,0,0,80,3009,2725,54,0,0,0,0,0,0,0,0,0,0,25,55,0,
2021-06-03,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4155,4155,0,1884,1862,0,44,0,0,44,2062,1956,37,21,21,0,2,2,0,0,0,0,0,0,34,0,
2021-06-03,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,21190,21190,0,6405,6325,0,95,0,0,95,6168,5643,152,98,98,0,89,89,0,0,0,0,0,19,165,0,
2021-06-03,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6297,6217,18,37,37,0,0,3715,3313,72,0,0,0,0,0,0,0,0,0,0,21,67,0,
2021-06-03,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4685,4191,494,2411,2316,0,26,1,0,25,3441,3211,96,0,0,0,17,17,0,0,0,0,0,12,40,4,
2021-06-03,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,24666,24666,0,8288,8189,0,87,0,0,87,16053,15203,424,84,84,0,8,8,0,0,0,0,0,48,144,2,
2021-06-03,32,Provinsi Jawa Barat,3216,KAB. BEKASI,27292,27292,0,18010,17657,0,814,732,0,82,13493,13311,44,39,39,0,44,44,0,1,0,0,1,20,45,0,
2021-06-03,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2486,2486,0,1258,1178,0,52,5,0,47,4247,4077,63,0,0,0,0,0,0,0,0,0,0,15,27,0,
2021-06-03,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2010,2010,0,804,786,0,10,4,0,6,1507,1330,17,0,0,0,0,0,0,0,0,0,0,8,64,0,
2021-06-03,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10455,10455,0,5517,5314,0,108,11,0,97,6959,6786,156,0,0,0,0,0,0,0,0,0,0,0,11,0,
2021-06-03,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,12458,12458,0,10753,10583,167,27,2,0,25,3402,3262,54,0,0,0,0,0,0,0,0,0,0,1,123,2,
2021-06-03,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,26443,26443,0,21126,19829,1073,174,150,0,24,15436,14480,94,0,0,0,0,0,0,0,0,0,0,67,437,0,
2021-06-03,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,7158,621,2723,2636,57,2,1,0,1,3539,3190,35,0,0,0,0,0,0,0,0,0,0,11,93,0,
2021-06-03,32,Provinsi Jawa Barat,3275,KOTA BEKASI,44406,44406,0,19069,18759,0,1659,1462,5,192,20658,20075,223,0,0,0,0,0,0,0,0,0,0,20,117,0,
2021-06-03,32,Provinsi Jawa Barat,3276,KOTA DEPOK,53704,53274,430,21195,20860,90,32,0,25,7,38871,36664,621,0,0,0,0,0,0,0,0,0,0,73,410,1,
2021-06-03,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14101,14101,0,2995,2965,0,16,0,0,16,4176,3901,89,0,0,0,0,0,0,0,0,0,0,0,89,0,
2021-06-03,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,12704,12414,290,2647,2606,19,155,99,4,52,5518,5109,96,0,0,0,0,0,0,0,0,0,0,14,96,2,
2021-06-03,32,Provinsi Jawa Barat,3279,KOTA BANJAR,2984,2984,0,884,861,0,28,16,0,12,1340,1158,33,0,0,0,0,0,0,0,0,0,0,10,7,1,
2021-06-04,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,105090,97215,1126,0,0,0,0,0,0,0,0,0,0,367,797,10,
2021-06-04,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8364,7272,390,533,118,17,398,12810,11666,79,0,0,0,1,0,1,0,0,0,0,72,120,0,
2021-06-04,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10986,10986,0,11104,10986,73,412,266,0,146,3942,3350,54,36,36,0,2668,2668,0,0,0,0,0,10,0,0,
2021-06-04,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3106,2624,482,3090,2788,192,80,50,0,30,3528,2982,12,0,0,0,0,0,0,0,0,0,0,16,70,0,
2021-06-04,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,34821,34193,628,5408,5250,0,31,0,0,31,10501,9297,52,0,0,0,0,0,0,0,0,0,0,36,196,0,
2021-06-04,32,Provinsi Jawa Barat,3205,KAB. GARUT,19823,19736,87,9070,9061,0,0,0,0,0,9859,7188,221,50,23,27,94,94,0,0,0,0,0,0,12,3,
2021-06-04,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,3121,3118,3,1990,1969,0,16,6,0,10,2088,1974,67,0,0,0,0,0,0,0,0,0,0,0,11,1,
2021-06-04,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,3651,3413,111,0,0,0,0,0,0,0,0,0,0,0,43,1,
2021-06-04,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3582,3535,12,51,41,0,10,5054,4641,15,0,0,0,11,11,0,0,0,0,0,31,28,0,
2021-06-04,32,Provinsi Jawa Barat,3209,KAB. CIREBON,10049,10049,0,631,529,0,26,0,0,26,7384,6605,177,0,0,0,0,0,0,0,0,0,0,22,16,2,
2021-06-04,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,7533,7337,196,1639,1616,0,80,0,0,80,3034,2748,54,0,0,0,0,0,0,0,0,0,0,25,23,0,
2021-06-04,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4159,4159,0,1892,1870,0,44,0,0,44,2062,1956,37,4,4,0,8,8,0,0,0,0,0,0,0,0,
2021-06-04,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,21262,21262,0,6428,6348,0,95,0,0,95,6180,5661,152,72,72,0,23,23,0,0,0,0,0,12,18,0,
2021-06-04,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6297,6217,18,37,37,0,0,3723,3336,73,0,0,0,0,0,0,0,0,0,0,8,23,1,
2021-06-04,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4685,4191,494,2411,2316,0,26,1,0,25,3441,3227,99,0,0,0,0,0,0,0,0,0,0,0,16,3,
2021-06-04,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,24763,24763,0,8289,8190,0,87,0,0,87,16143,15230,424,97,97,0,1,1,0,0,0,0,0,90,27,0,
2021-06-04,32,Provinsi Jawa Barat,3216,KAB. BEKASI,27304,27304,0,18018,17665,0,814,732,0,82,13493,13318,44,12,12,0,8,8,0,0,0,0,0,0,7,0,
2021-06-04,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2489,2489,0,1262,1182,0,52,5,0,47,4250,4087,63,3,3,0,4,4,0,0,0,0,0,3,10,0,
2021-06-04,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2010,2010,0,804,786,0,10,4,0,6,1514,1369,17,0,0,0,0,0,0,0,0,0,0,7,39,0,
2021-06-04,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10455,10455,0,5517,5314,0,108,11,0,97,6959,6789,156,0,0,0,0,0,0,0,0,0,0,0,3,0,
2021-06-04,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,12533,12533,0,10753,10583,167,28,2,0,26,3403,3274,55,75,75,0,0,0,0,1,0,0,1,1,12,1,
2021-06-04,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,26443,26443,0,21126,19829,1073,174,150,0,24,15518,14587,94,0,0,0,0,0,0,0,0,0,0,82,107,0,
2021-06-04,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7779,7158,621,2723,2636,57,2,1,0,1,3545,3211,35,0,0,0,0,0,0,0,0,0,0,6,21,0,
2021-06-04,32,Provinsi Jawa Barat,3275,KOTA BEKASI,44774,44774,0,19165,18855,0,1669,1462,15,192,20688,20091,224,368,368,0,96,96,0,10,0,10,0,30,16,1,
2021-06-04,32,Provinsi Jawa Barat,3276,KOTA DEPOK,53704,53274,430,21195,20860,90,32,0,25,7,38945,36757,622,0,0,0,0,0,0,0,0,0,0,74,93,1,
2021-06-04,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,14119,14119,0,3000,2970,0,16,0,0,16,4212,3912,89,18,18,0,5,5,0,0,0,0,0,36,11,0,
2021-06-04,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,12812,12478,334,2681,2637,22,155,99,4,52,5536,5126,96,108,64,44,34,31,3,0,0,0,0,18,17,0,
2021-06-04,32,Provinsi Jawa Barat,3279,KOTA BANJAR,2984,2984,0,885,862,0,28,16,0,12,1346,1158,33,0,0,0,1,1,0,0,0,0,0,6,0,0,
2021-06-05,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,105483,97514,1136,0,0,0,0,0,0,0,0,0,0,393,299,10,
2021-06-05,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8364,7272,390,533,118,17,398,12911,11738,79,0,0,0,0,0,0,0,0,0,0,101,72,0,
2021-06-05,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,10986,10986,0,11104,10986,73,412,266,0,146,3942,3350,54,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-06-05,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3106,2624,482,3090,2788,192,80,50,0,30,3571,2982,12,0,0,0,0,0,0,0,0,0,0,43,0,0,
2021-06-05,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,34821,34193,628,5408,5250,0,31,0,0,31,10630,9349,52,0,0,0,0,0,0,0,0,0,0,129,52,0,
